time,lap,track,sector,speed,lft,rft,lrt,rrt,lfp,rfp,lrp,rrp
17.319,2,657,1,50.73,165.20,147.20,168.80,154.40,25.82,25.67,24.95,24.80
17.519,2,662,1,50.89,165.20,147.20,168.80,154.40,25.82,25.67,24.95,24.80
17.719,2,666,1,51.00,165.20,147.20,168.80,156.20,25.82,25.67,24.95,24.80
17.919,2,670,1,51.28,165.20,147.20,168.80,156.20,25.82,25.67,24.95,24.80
18.119,2,675,1,51.54,165.20,147.20,168.80,156.20,25.82,25.67,24.95,24.80
18.319,2,679,1,51.99,165.20,147.20,168.80,156.20,25.82,25.67,24.95,24.80
18.520,2,683,1,53.11,167.00,147.20,168.80,156.20,25.82,25.67,24.95,24.80
18.720,2,688,1,54.58,167.00,147.20,170.60,156.20,25.82,25.67,24.95,24.80
18.920,2,693,1,56.50,167.00,147.20,170.60,156.20,25.82,25.67,24.95,24.80
19.120,2,698,1,59.25,167.00,147.20,170.60,156.20,25.82,25.67,24.95,24.80
19.320,2,703,1,62.44,167.00,147.20,170.60,156.20,25.82,25.67,24.95,24.80
19.520,2,709,1,65.60,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
19.720,2,715,1,68.74,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
19.920,2,721,1,71.94,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
20.120,2,728,1,75.10,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
20.321,2,735,1,76.43,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
20.521,2,741,1,79.06,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
20.721,2,749,1,81.44,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
20.921,2,756,1,84.06,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
21.121,2,764,1,86.38,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
21.321,2,771,1,85.93,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
21.521,2,779,1,84.58,168.80,147.20,170.60,156.20,25.82,25.67,24.95,24.80
21.722,2,787,1,83.27,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
21.922,2,794,1,82.06,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
22.122,2,801,1,80.78,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
22.322,2,808,1,79.50,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
22.522,2,815,1,78.10,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
22.722,2,822,1,76.61,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
22.922,2,829,1,75.07,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
23.122,2,835,1,73.50,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
23.322,2,842,1,71.98,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
23.522,2,848,1,70.49,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
23.742,2,854,1,69.01,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
23.942,2,861,1,67.55,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
24.142,2,867,1,67.19,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
24.342,2,873,1,66.20,168.80,145.40,170.60,156.20,25.82,25.67,24.95,24.80
24.542,2,878,1,63.99,168.80,145.40,170.60,156.20,25.82,25.53,24.95,24.80
24.742,2,884,1,62.08,168.80,145.40,170.60,156.20,25.82,25.53,24.95,24.80
24.942,2,889,1,62.00,168.80,145.40,170.60,156.20,25.82,25.53,24.95,24.80
25.142,2,895,1,62.11,168.80,145.40,170.60,156.20,25.82,25.53,24.95,24.80
25.342,2,901,1,62.69,168.80,145.40,170.60,156.20,25.82,25.53,24.95,24.80
25.542,2,906,1,63.30,168.80,147.20,170.60,156.20,25.82,25.53,24.95,24.80
25.742,2,913,1,64.09,168.80,147.20,170.60,158.00,25.82,25.53,24.95,24.80
25.942,2,918,1,65.60,168.80,147.20,170.60,158.00,25.82,25.53,24.95,24.80
26.142,2,924,1,67.40,168.80,147.20,170.60,158.00,25.82,25.53,24.95,24.80
26.342,2,931,1,69.36,167.00,147.20,170.60,158.00,25.82,25.53,24.95,24.80
26.542,2,937,1,71.41,167.00,149.00,170.60,158.00,25.82,25.53,24.95,24.80
26.742,2,943,1,73.46,167.00,149.00,170.60,158.00,25.82,25.53,24.95,24.80
26.942,2,950,1,75.69,167.00,149.00,170.60,158.00,25.82,25.53,24.95,24.80
27.142,2,957,1,77.72,167.00,149.00,170.60,159.80,25.82,25.53,24.95,24.80
27.342,2,964,1,79.75,167.00,149.00,170.60,159.80,25.82,25.53,24.95,24.80
27.542,2,971,1,81.81,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
27.742,2,978,1,83.89,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
27.942,2,986,1,85.96,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
28.142,2,994,1,88.01,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
28.342,2,1002,1,90.02,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
28.542,2,1010,1,90.72,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
28.742,2,1018,1,92.27,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
28.942,2,1026,1,93.72,167.00,150.80,170.60,159.80,25.82,25.53,24.95,24.80
29.142,2,1034,1,95.21,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
29.342,2,1043,1,96.66,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
29.542,2,1052,1,98.13,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
29.742,2,1060,1,99.61,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
29.942,2,1069,1,101.09,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
30.142,2,1078,1,102.60,165.20,150.80,168.80,159.80,25.82,25.53,24.95,24.80
30.342,2,1087,1,104.10,165.20,150.80,168.80,159.80,25.67,25.53,24.95,24.80
30.522,2,1096,1,105.43,165.20,150.80,168.80,159.80,25.67,25.53,24.95,24.80
30.722,2,1105,1,106.89,165.20,150.80,168.80,159.80,25.67,25.53,24.95,24.80
30.922,2,1115,1,108.34,165.20,150.80,168.80,159.80,25.67,25.53,24.95,24.80
31.142,2,1126,1,109.90,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
31.322,2,1134,1,111.15,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
31.522,2,1144,1,112.50,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
31.722,2,1154,1,112.03,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
31.922,2,1164,1,109.36,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
32.123,2,1174,1,105.28,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
32.323,2,1183,1,100.69,163.40,150.80,168.80,159.80,25.67,25.53,24.95,24.80
32.523,2,1192,1,96.30,163.40,149.00,167.00,159.80,25.67,25.53,24.95,24.80
32.723,2,1200,1,91.93,163.40,150.80,167.00,159.80,25.67,25.53,24.95,24.80
32.923,2,1208,1,87.49,161.60,150.80,167.00,159.80,25.67,25.53,24.95,24.80
33.123,2,1216,1,84.58,163.40,150.80,167.00,159.80,25.67,25.53,24.95,24.80
33.323,2,1223,1,82.08,163.40,150.80,167.00,159.80,25.67,25.53,24.95,24.80
33.523,2,1231,1,80.49,163.40,150.80,167.00,159.80,25.67,25.53,24.95,24.80
33.723,2,1238,1,79.83,163.40,150.80,167.00,159.80,25.67,25.53,24.95,24.80
33.924,2,1245,1,78.75,161.60,150.80,167.00,161.60,25.67,25.53,24.95,24.80
34.124,2,1252,1,77.38,163.40,152.60,167.00,161.60,25.67,25.53,24.95,24.80
34.324,2,1259,1,76.05,161.60,152.60,167.00,161.60,25.67,25.53,24.95,24.80
34.524,2,1265,1,74.85,161.60,152.60,167.00,161.60,25.67,25.53,24.95,24.80
34.724,2,1272,1,73.82,163.40,154.40,167.00,161.60,25.67,25.53,24.95,24.80
34.924,2,1278,1,72.80,161.60,154.40,167.00,161.60,25.67,25.53,24.95,24.80
35.124,2,1284,1,71.58,161.60,154.40,167.00,163.40,25.67,25.53,24.95,24.80
35.324,2,1290,1,70.35,161.60,156.20,167.00,163.40,25.67,25.53,24.95,24.80
35.524,2,1296,1,69.01,161.60,156.20,167.00,163.40,25.67,25.53,24.95,24.80
35.724,2,1301,1,66.51,163.40,158.00,167.00,165.20,25.67,25.53,24.95,24.80
35.924,2,1307,1,63.63,161.60,158.00,167.00,165.20,25.67,25.53,24.95,24.80
36.124,2,1312,1,60.89,161.60,159.80,167.00,165.20,25.67,25.53,24.95,24.80
36.324,2,1317,1,58.28,161.60,159.80,167.00,165.20,25.67,25.53,24.95,24.80
36.524,2,1322,1,55.68,161.60,161.60,167.00,165.20,25.67,25.53,24.95,24.80
36.724,2,1326,1,53.35,161.60,161.60,167.00,167.00,25.67,25.53,24.95,24.80
36.924,2,1331,1,54.08,161.60,163.40,167.00,167.00,25.67,25.53,24.95,24.80
37.124,2,1335,1,55.70,161.60,163.40,167.00,167.00,25.67,25.53,24.95,24.80
37.324,2,1340,1,57.55,161.60,165.20,167.00,167.00,25.67,25.53,24.95,24.80
37.524,2,1345,1,59.47,161.60,165.20,167.00,168.80,25.67,25.53,24.95,24.80
37.724,2,1350,1,61.39,161.60,167.00,167.00,168.80,25.67,25.53,24.95,24.80
37.924,2,1356,1,63.35,161.60,167.00,167.00,168.80,25.67,25.53,24.95,24.80
38.124,2,1362,1,65.27,161.60,167.00,167.00,168.80,25.67,25.53,24.95,24.80
38.324,2,1368,1,67.19,161.60,168.80,167.00,170.60,25.67,25.53,24.95,24.80
38.524,2,1374,2,69.09,161.60,168.80,167.00,170.60,25.67,25.53,24.95,24.80
38.724,2,1380,2,71.01,161.60,168.80,167.00,170.60,25.67,25.53,24.95,24.80
38.924,2,1387,2,72.96,161.60,168.80,167.00,170.60,25.67,25.53,24.95,24.80
39.124,2,1393,2,74.89,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
39.325,2,1400,2,76.82,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
39.525,2,1407,2,78.78,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
39.725,2,1414,2,80.80,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
39.925,2,1421,2,82.90,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
40.125,2,1429,2,85.00,161.60,170.60,167.00,170.60,25.67,25.53,24.95,24.80
40.325,2,1436,2,87.10,161.60,172.40,167.00,170.60,25.67,25.53,24.95,24.80
40.525,2,1444,2,89.18,161.60,172.40,167.00,170.60,25.67,25.53,24.95,24.80
40.725,2,1452,2,91.17,161.60,172.40,167.00,170.60,25.67,25.53,24.95,24.80
40.925,2,1460,2,93.22,161.60,172.40,167.00,170.60,25.67,25.53,24.95,24.80
41.125,2,1469,2,95.20,161.60,172.40,167.00,170.60,25.67,25.53,24.95,24.80
41.325,2,1477,2,97.03,159.80,172.40,167.00,170.60,25.67,25.53,24.95,24.80
41.525,2,1486,2,98.94,159.80,172.40,167.00,170.60,25.67,25.53,24.95,24.80
41.725,2,1495,2,100.74,159.80,172.40,167.00,170.60,25.67,25.53,24.95,24.80
41.925,2,1504,2,102.41,159.80,172.40,167.00,170.60,25.67,25.53,24.95,24.80
42.125,2,1513,2,103.01,159.80,172.40,167.00,170.60,25.67,25.53,24.95,24.80
42.325,2,1522,2,104.65,159.80,170.60,167.00,170.60,25.67,25.53,24.80,24.80
42.525,2,1532,2,106.21,159.80,172.40,167.00,170.60,25.67,25.53,24.80,24.80
42.725,2,1541,2,107.70,159.80,172.40,167.00,170.60,25.67,25.53,24.80,24.80
42.925,2,1551,2,109.14,159.80,170.60,167.00,170.60,25.67,25.53,24.80,24.80
43.126,2,1560,2,110.59,159.80,170.60,167.00,170.60,25.67,25.53,24.80,24.80
43.326,2,1570,2,111.89,159.80,170.60,167.00,170.60,25.67,25.53,24.80,24.80
43.526,2,1580,2,113.35,158.00,170.60,167.00,170.60,25.67,25.53,24.80,24.80
43.726,2,1590,2,114.74,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
43.926,2,1601,2,115.99,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
44.126,2,1611,2,117.38,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
44.326,2,1621,2,118.62,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
44.526,2,1632,2,119.89,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
44.746,2,1643,2,121.11,158.00,170.60,165.20,170.60,25.67,25.53,24.80,24.80
44.946,2,1654,2,122.34,158.00,168.80,165.20,168.80,25.53,25.53,24.80,24.80
45.146,2,1664,2,122.34,158.00,170.60,165.20,168.80,25.53,25.53,24.80,24.80
45.346,2,1675,2,123.78,156.20,168.80,165.20,168.80,25.53,25.53,24.80,24.80
45.546,2,1686,2,124.96,156.20,168.80,165.20,168.80,25.53,25.53,24.80,24.80
45.746,2,1698,2,126.17,156.20,168.80,165.20,168.80,25.53,25.53,24.80,24.80
45.946,2,1709,2,127.35,156.20,168.80,165.20,168.80,25.53,25.53,24.80,24.80
46.146,2,1720,2,128.52,156.20,168.80,165.20,168.80,25.53,25.53,24.80,24.80
46.346,2,1733,2,129.77,156.20,168.80,163.40,168.80,25.53,25.53,24.80,24.80
46.546,2,1744,2,130.93,156.20,167.00,163.40,168.80,25.53,25.53,24.80,24.66
46.746,2,1756,2,132.11,156.20,168.80,163.40,168.80,25.53,25.53,24.80,24.66
46.926,2,1768,2,133.31,154.40,167.00,163.40,167.00,25.53,25.53,24.80,24.66
47.126,2,1779,2,134.46,156.20,167.00,163.40,167.00,25.53,25.53,24.80,24.66
47.326,2,1791,2,135.65,154.40,167.00,163.40,167.00,25.53,25.53,24.80,24.66
47.726,2,1815,2,137.93,154.40,167.00,163.40,167.00,25.53,25.53,24.80,24.66
47.926,2,1827,2,138.98,154.40,167.00,163.40,167.00,25.53,25.53,24.80,24.66
48.126,2,1840,2,140.05,154.40,165.20,163.40,167.00,25.53,25.38,24.80,24.66
48.326,2,1852,2,141.06,154.40,165.20,161.60,167.00,25.53,25.38,24.80,24.66
48.527,2,1865,2,141.92,154.40,165.20,161.60,167.00,25.53,25.38,24.80,24.66
48.728,2,1877,2,140.31,154.40,165.20,161.60,167.00,25.53,25.38,24.80,24.66
48.928,2,1890,2,136.06,154.40,165.20,161.60,165.20,25.53,25.38,24.80,24.66
49.128,2,1902,2,131.49,152.60,165.20,161.60,165.20,25.53,25.38,24.80,24.66
49.329,2,1913,2,127.19,152.60,165.20,161.60,165.20,25.53,25.38,24.80,24.66
49.529,2,1924,2,123.27,152.60,163.40,161.60,165.20,25.53,25.38,24.80,24.66
49.729,2,1935,2,120.12,152.60,163.40,161.60,165.20,25.53,25.38,24.80,24.66
49.929,2,1946,2,116.96,152.60,163.40,161.60,165.20,25.53,25.38,24.80,24.66
50.129,2,1956,2,114.34,152.60,163.40,161.60,165.20,25.53,25.38,24.80,24.66
50.329,2,1966,2,112.29,152.60,163.40,159.80,165.20,25.53,25.38,24.80,24.66
50.529,2,1976,2,110.23,152.60,163.40,159.80,163.40,25.53,25.38,24.80,24.66
50.729,2,1985,2,108.14,150.80,163.40,159.80,163.40,25.53,25.38,24.80,24.66
50.929,2,1995,2,105.97,150.80,163.40,159.80,163.40,25.53,25.38,24.80,24.66
51.129,2,2004,2,103.93,150.80,161.60,159.80,163.40,25.53,25.38,24.80,24.66
51.329,2,2013,2,103.70,150.80,161.60,159.80,163.40,25.53,25.38,24.80,24.66
51.529,2,2023,2,103.70,150.80,161.60,159.80,163.40,25.53,25.38,24.80,24.66
51.729,2,2032,2,103.62,150.80,161.60,159.80,163.40,25.53,25.38,24.80,24.66
51.929,2,2041,2,103.22,150.80,161.60,159.80,163.40,25.53,25.38,24.80,24.66
52.129,2,2050,2,102.50,152.60,161.60,159.80,163.40,25.53,25.38,24.80,24.66
52.329,2,2059,2,101.25,152.60,161.60,159.80,163.40,25.53,25.38,24.80,24.66
52.530,2,2068,2,98.74,152.60,161.60,159.80,163.40,25.53,25.38,24.80,24.66
52.730,2,2077,2,96.22,152.60,161.60,159.80,163.40,25.53,25.38,24.80,24.66
52.930,2,2085,2,95.26,154.40,159.80,161.60,163.40,25.53,25.38,24.80,24.66
53.130,2,2093,2,94.79,154.40,161.60,161.60,163.40,25.53,25.38,24.80,24.66
53.330,2,2101,2,95.32,154.40,159.80,161.60,163.40,25.53,25.38,24.80,24.66
53.530,2,2110,2,95.99,156.20,159.80,161.60,163.40,25.53,25.38,24.80,24.66
53.730,2,2118,2,96.70,156.20,159.80,161.60,163.40,25.53,25.38,24.80,24.66
53.930,2,2127,2,97.70,158.00,159.80,163.40,163.40,25.53,25.38,24.80,24.66
54.130,2,2135,2,98.82,158.00,159.80,163.40,163.40,25.53,25.38,24.80,24.66
54.330,2,2144,2,100.10,158.00,159.80,163.40,163.40,25.53,25.38,24.80,24.66
54.530,2,2153,2,101.48,159.80,159.80,163.40,163.40,25.53,25.38,24.80,24.66
54.730,2,2162,2,102.93,159.80,159.80,165.20,163.40,25.53,25.38,24.80,24.66
54.930,2,2171,2,104.44,159.80,159.80,165.20,163.40,25.53,25.38,24.80,24.66
55.130,2,2180,2,105.95,161.60,159.80,165.20,163.40,25.53,25.38,24.80,24.66
55.330,2,2190,2,107.39,161.60,159.80,165.20,163.40,25.53,25.38,24.80,24.66
55.530,2,2199,2,108.82,161.60,159.80,165.20,163.40,25.53,25.38,24.80,24.66
55.730,2,2209,2,110.22,161.60,159.80,167.00,163.40,25.53,25.38,24.80,24.66
55.930,2,2219,2,111.57,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
56.131,2,2229,2,112.90,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
56.331,2,2239,2,114.24,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
56.531,2,2249,2,115.49,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
56.731,2,2260,2,116.75,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
56.931,2,2270,2,117.94,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
57.131,2,2281,2,116.40,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
57.331,2,2291,2,111.59,163.40,158.00,167.00,163.40,25.53,25.38,24.80,24.66
57.531,2,2300,2,105.93,163.40,158.00,167.00,163.40,25.38,25.38,24.66,24.66
57.731,2,2310,2,100.87,163.40,158.00,167.00,163.40,25.38,25.38,24.66,24.66
57.932,2,2318,2,96.29,163.40,158.00,167.00,163.40,25.38,25.38,24.66,24.66
58.132,2,2327,2,93.50,163.40,156.20,167.00,163.40,25.38,25.38,24.66,24.66
58.332,2,2335,2,91.53,163.40,156.20,167.00,163.40,25.38,25.38,24.66,24.66
58.533,2,2343,2,89.52,163.40,156.20,167.00,163.40,25.38,25.38,24.66,24.66
58.733,2,2351,2,87.42,163.40,156.20,167.00,163.40,25.38,25.38,24.66,24.66
58.933,2,2358,2,85.15,163.40,156.20,167.00,163.40,25.38,25.38,24.66,24.66
59.133,2,2366,2,82.66,163.40,156.20,167.00,161.60,25.38,25.38,24.66,24.66
59.333,2,2373,2,80.00,163.40,156.20,167.00,161.60,25.38,25.38,24.66,24.66
59.533,2,2380,2,77.36,163.40,156.20,167.00,161.60,25.38,25.38,24.66,24.51
59.733,2,2386,2,74.79,165.20,156.20,167.00,161.60,25.38,25.38,24.66,24.51
59.933,2,2392,2,72.45,165.20,156.20,167.00,161.60,25.38,25.38,24.66,24.51
60.133,2,2399,2,70.26,165.20,156.20,167.00,161.60,25.38,25.38,24.66,24.51
60.333,2,2405,2,69.76,167.00,156.20,168.80,161.60,25.38,25.38,24.66,24.51
60.533,2,2411,2,70.16,167.00,156.20,168.80,161.60,25.38,25.38,24.66,24.51
60.733,2,2417,2,70.94,167.00,156.20,168.80,161.60,25.38,25.38,24.66,24.51
60.933,2,2423,2,72.22,168.80,156.20,168.80,161.60,25.38,25.38,24.66,24.51
61.133,2,2429,2,73.95,168.80,156.20,168.80,161.60,25.38,25.24,24.66,24.51
61.333,2,2436,2,76.18,168.80,156.20,170.60,161.60,25.38,25.24,24.66,24.51
61.534,2,2443,2,78.35,170.60,156.20,170.60,161.60,25.38,25.24,24.66,24.51
61.735,2,2450,2,80.54,170.60,154.40,170.60,161.60,25.38,25.24,24.66,24.51
61.935,2,2457,2,82.74,170.60,156.20,170.60,161.60,25.38,25.24,24.66,24.51
62.135,2,2464,2,85.07,170.60,154.40,170.60,161.60,25.38,25.24,24.66,24.51
62.335,2,2472,2,87.44,170.60,154.40,170.60,161.60,25.38,25.24,24.66,24.51
62.535,2,2480,2,89.71,170.60,154.40,170.60,161.60,25.38,25.24,24.66,24.51
62.735,2,2488,2,91.84,172.40,154.40,170.60,161.60,25.38,25.24,24.66,24.51
62.935,2,2496,2,94.24,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
63.135,2,2505,2,96.40,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
63.335,2,2513,2,98.58,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
63.535,2,2522,2,100.75,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
63.715,2,2530,2,102.63,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
63.935,2,2540,2,104.85,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
64.135,2,2550,2,106.77,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
64.315,2,2559,2,107.38,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
64.535,2,2569,2,109.54,172.40,154.40,172.40,161.60,25.38,25.24,24.66,24.51
64.715,2,2578,2,111.03,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
64.915,2,2588,2,112.59,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
65.115,2,2598,2,113.96,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
65.315,2,2608,2,115.18,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
65.515,2,2619,2,116.12,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
65.715,2,2629,2,116.96,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
65.915,2,2640,2,117.60,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
66.115,2,2650,2,118.36,172.40,152.60,172.40,161.60,25.38,25.24,24.66,24.51
66.315,2,2661,2,119.15,170.60,152.60,172.40,161.60,25.38,25.24,24.66,24.51
66.515,2,2672,2,116.88,170.60,152.60,172.40,161.60,25.38,25.24,24.66,24.51
66.715,2,2682,2,112.44,170.60,152.60,172.40,161.60,25.38,25.24,24.66,24.51
66.935,2,2692,2,107.62,170.60,152.60,172.40,161.60,25.38,25.24,24.66,24.51
67.135,2,2701,3,102.02,170.60,150.80,172.40,161.60,25.38,25.24,24.66,24.51
67.335,2,2710,3,96.34,170.60,150.80,172.40,161.60,25.38,25.24,24.66,24.51
67.535,2,2718,3,90.75,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
67.735,2,2726,3,87.09,170.60,152.60,172.40,159.80,25.38,25.24,24.66,24.51
67.935,2,2734,3,85.19,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
68.135,2,2741,3,83.40,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
68.335,2,2749,3,81.59,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
68.535,2,2757,3,79.60,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
68.735,2,2764,3,77.30,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
68.935,2,2770,3,74.79,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
69.135,2,2777,3,71.84,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
69.335,2,2783,3,69.45,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
69.535,2,2789,3,69.19,170.60,150.80,172.40,159.80,25.38,25.24,24.66,24.51
69.735,2,2795,3,70.69,172.40,150.80,172.40,159.80,25.38,25.24,24.66,24.51
69.935,2,2802,3,72.73,172.40,150.80,172.40,159.80,25.38,25.24,24.66,24.51
70.135,2,2808,3,74.83,172.40,150.80,172.40,159.80,25.38,25.24,24.66,24.51
70.335,2,2815,3,76.91,172.40,150.80,172.40,159.80,25.38,25.24,24.66,24.51
70.535,2,2822,3,79.06,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
70.736,2,2829,3,81.17,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
70.936,2,2836,3,83.37,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
71.136,2,2844,3,85.63,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
71.337,2,2851,3,87.63,174.20,150.80,174.20,159.80,25.38,25.24,24.66,24.51
71.537,2,2859,3,89.82,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
71.737,2,2867,3,92.19,174.20,150.80,174.20,159.80,25.38,25.24,24.66,24.51
71.937,2,2876,3,94.26,174.20,150.80,174.20,159.80,25.38,25.24,24.66,24.51
72.137,2,2884,3,96.28,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
72.337,2,2893,3,98.24,174.20,150.80,174.20,159.80,25.38,25.24,24.66,24.51
72.537,2,2902,3,100.15,174.20,150.80,174.20,159.80,25.38,25.24,24.66,24.51
72.737,2,2911,3,101.99,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.51
72.937,2,2920,3,101.68,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.51
73.137,2,2929,3,99.93,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.51
73.337,2,2938,3,97.08,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.51
73.537,2,2946,3,93.58,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
73.738,2,2954,3,89.46,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
73.938,2,2962,3,85.20,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
74.138,2,2969,3,80.82,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
74.338,2,2976,3,76.20,172.40,149.00,174.20,158.00,25.38,25.24,24.66,24.37
74.538,2,2982,3,72.42,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
74.738,2,2988,3,69.40,172.40,149.00,174.20,159.80,25.38,25.24,24.66,24.37
74.938,2,2994,3,66.26,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.37
75.138,2,3000,3,62.99,172.40,150.80,174.20,159.80,25.38,25.24,24.66,24.37
75.338,2,3006,3,59.76,172.40,150.80,174.20,161.60,25.38,25.24,24.66,24.37
75.538,2,3011,3,56.83,172.40,150.80,174.20,161.60,25.38,25.24,24.66,24.37
75.738,2,3016,3,53.98,172.40,152.60,174.20,161.60,25.38,25.24,24.66,24.37
75.938,2,3021,3,51.31,172.40,152.60,174.20,163.40,25.38,25.24,24.66,24.37
76.138,2,3026,3,48.55,172.40,152.60,174.20,163.40,25.38,25.24,24.66,24.37
76.338,2,3031,3,46.16,172.40,154.40,174.20,165.20,25.38,25.24,24.66,24.37
76.538,2,3036,3,43.28,172.40,154.40,174.20,165.20,25.38,25.24,24.66,24.37
76.738,2,3040,3,40.38,172.40,154.40,176.00,165.20,25.38,25.24,24.66,24.37
76.938,2,3043,3,37.44,172.40,156.20,176.00,167.00,25.38,25.24,24.66,24.37
